#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (03-2024 - 02-2026),SV Forecasting trend (03-2026 - 03-2027)
72,qqq etf dividend yield,us,,400,,,,,,450,,,2020-03-01,,,"7, 18, 26, 38, 26, 32, 30, 23, 9, 10, 17, 4, 85, 717, 1007, 261, 198, 584, 742, 425, 116, 111, 431, 75",0
73,spy etf dividend yield,us,,400,,,,,,450,,,2017-02-05,"Informational,Branded,Non-local",English,"3, 2, 3, 3, 9, 2, 5, 11, 12, 12, 4, 6, 155, 1014, 1265, 571, 381, 666, 553, 109, 25, 32, 93, 52",0
74,highest paying dividend etf,us,18,400,1.30,,highest dividend etf,2026-02-16 00:52:25,"AI Overview,Video preview,Thumbnail,People also ask,Sitelinks,Top stories",500,14000,17000,2016-12-05,"Informational,Non-branded,Non-local",English,"383, 315, 359, 324, 365, 351, 314, 481, 676, 838, 851, 422, 437, 506, 383, 438, 467, 391, 367, 472, 274, 341, 378, 283","301, 269, 262, 241, 243, 217, 201, 229, 244, 262, 282, 211, 215"
75,sgov etf dividend yield,us,,400,,,,,,450,,,2023-05-26,,,"2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 1, 95, 851, 1658, 318, 267, 586, 648, 396, 77, 53, 54, 35",0
76,ulty etf dividend yield,us,,400,,,,,,500,,,2024-07-17,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 37, 16, 2426, 1651, 251, 105, 11, 85, 15, 34",0
77,vanguard dividend appreciation etf (vig),us,5,350,,,vanguard dividend appreciation etf,2026-02-12 16:29:29,"People also ask,Top stories,Thumbnail",450,5800,7300,2015-11-16,"Informational,Branded,Non-local",English,"14, 14, 38, 77, 78, 93, 21, 23, 15, 19, 34, 59, 16, 170, 558, 463, 176, 333, 184, 193, 198, 296, 966, 356",0
78,global x active global dividend etf yield,us,,350,,,,,,350,,,2025-06-23,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 3019, 61, 21, 26, 33, 38, 352, 324",0
79,cony etf dividend history,us,,350,,,,,,500,,,2023-09-26,,,"18, 18, 52, 90, 40, 18, 28, 29, 17, 44, 16, 18, 116, 650, 1768, 430, 225, 506, 300, 172, 50, 61, 29, 13",0
80,dividend etf vanguard,us,26,350,0.10,0.88,vym,2026-02-19 02:11:31,"AI Overview,Thumbnail,People also ask,Top stories,Video preview",400,47000,50000,2015-09-10,"Informational,Branded,Non-local",English,"483, 355, 309, 304, 306, 375, 366, 441, 1372, 1097, 779, 359, 450, 439, 303, 354, 364, 290, 279, 298, 284, 369, 379, 297","337, 284, 283, 257, 242, 228, 210, 199, 290, 292, 313, 236, 274"
81,best high yield dividend etf,us,13,350,1.40,,best high dividend etf,2026-02-15 15:49:29,"AI Overview,Thumbnail,Video preview,People also ask,Sitelinks,Discussions",350,3000,3000,2015-09-11,"Informational,Commercial,Non-branded,Non-local",English,"242, 202, 234, 170, 198, 205, 199, 202, 214, 244, 252, 246, 322, 290, 400, 251, 834, 426, 263, 297, 245, 245, 294, 280","286, 269, 276, 265, 365, 291, 255, 249, 275, 270, 300, 286, 292"
82,bil etf dividend,us,0,350,1.90,,bil dividend history,2026-02-18 09:57:56,People also ask,450,250,250,2018-05-31,"Informational,Branded,Non-local",English,"362, 365, 376, 331, 320, 388, 325, 264, 308, 407, 410, 487, 483, 482, 357, 352, 299, 291, 242, 253, 206, 456, 303, 407","385, 390, 431, 376, 354, 372, 361, 347, 314, 428, 308, 415, 392"
83,plty etf dividend yield,us,,350,,,,,,350,,,2025-04-02,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473, 1705, 508, 280, 384, 436, 192, 72, 31, 87, 3",0
84,capital group dividend value etf,us,2,350,0.80,,cgdv,2026-03-01 07:56:38,"AI Overview,Thumbnail,People also ask",450,6700,6800,2022-02-25,"Informational,Branded,Non-local",English,"113, 80, 99, 113, 144, 105, 102, 116, 148, 115, 328, 231, 277, 282, 193, 178, 247, 965, 310, 361, 205, 293, 394, 400","427, 437, 445, 455, 478, 522, 511, 530, 522, 564, 591, 596, 624"
85,etf with highest dividend,us,37,350,1.30,,monthly dividend etf,2026-03-01 09:23:59,"AI Overview,Thumbnail,Video preview,People also ask",600,13000,16000,2015-10-08,"Informational,Non-branded,Non-local",English,"395, 320, 320, 281, 322, 316, 290, 443, 657, 751, 777, 387, 403, 464, 360, 399, 440, 349, 351, 406, 270, 308, 394, 247","367, 300, 300, 273, 301, 254, 245, 309, 318, 363, 383, 229, 358"
86,schd dividend etf outflow,us,,350,,,,,,350,,,2025-03-25,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3606, 292, 5, 4, 0, 0, 1, 0, 0, 4, 5, 5",6
87,dividend stock etf,us,37,350,1.00,1.42,vym,2026-03-06 13:31:22,"AI Overview,Thumbnail,Video preview,People also ask,Top stories",450,49000,53000,2015-09-18,"Informational,Commercial,Non-branded,Non-local",English,"301, 250, 250, 200, 248, 247, 185, 803, 278, 829, 584, 296, 429, 424, 312, 298, 366, 338, 314, 334, 273, 370, 366, 305","343, 332, 324, 311, 307, 307, 296, 364, 325, 391, 377, 318, 356"
88,vanguard us dividend appreciation etf yield,us,,300,,,,,,300,,,2025-06-09,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 384, 2687, 166, 239, 220, 24, 3, 56, 18",0
89,roundhill weekly dividend etf,us,,300,2.00,,,,,350,,,2024-04-15,,,"0, 2, 6, 12, 61, 124, 142, 165, 126, 196, 350, 418, 355, 189, 242, 157, 292, 420, 343, 418, 271, 193, 215, 221","209, 197, 210, 198, 221, 216, 199, 210, 189, 204, 230, 236, 225"
90,vanguard international high dividend yield etf,us,11,300,1.40,,vymi dividend,2026-02-08 12:49:19,"People also ask,Top stories,Thumbnail,Video preview",450,2200,2500,2016-06-25,"Informational,Branded,Non-local",English,"90, 94, 121, 125, 106, 121, 110, 117, 111, 93, 116, 180, 334, 314, 415, 266, 221, 178, 349, 226, 214, 413, 295, 311","395, 345, 360, 359, 328, 334, 346, 332, 306, 334, 323, 340, 431"
91,vanguard dividend growth etf,us,16,300,0.50,0.88,vig,2026-02-24 03:01:49,"AI Overview,Thumbnail,People also ask,Video preview,Sitelinks",300,19000,21000,2015-09-08,"Informational,Commercial,Branded,Non-local",English,"313, 310, 237, 230, 295, 292, 234, 287, 300, 351, 496, 297, 447, 430, 259, 237, 435, 297, 237, 249, 236, 285, 303, 246","305, 265, 261, 245, 289, 255, 235, 244, 246, 285, 303, 246, 304"
92,schd etf dividend yield 2024,us,,300,,,,,,300,,,2025-03-26,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1257, 1249, 168, 53, 105, 137, 108, 5, 45, 278, 14",0
93,annual yield bmo canadian dividend etf yield,us,,300,,,,,,300,,,2025-06-16,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 2736, 602, 97, 79, 28, 1, 0, 0",0
94,highest dividend yield etf 2025,us,,300,,,,,,300,,,2025-03-08,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 442, 865, 454, 412, 160, 273, 806, 42, 61, 46, 3",0
95,ishares core high dividend etf,us,5,250,1.40,0.93,hdv,2026-03-08 08:56:06,"AI Overview,Thumbnail,Video preview,People also ask,Discussions",600,2800,3600,2015-09-24,"Informational,Branded,Non-local",English,"376, 321, 410, 295, 230, 220, 195, 599, 242, 364, 361, 237, 344, 515, 247, 236, 295, 181, 261, 250, 153, 204, 218, 208","230, 211, 246, 219, 207, 178, 177, 225, 194, 192, 209, 201, 224"
96,tsly etf dividend history,us,0,250,2.00,,tsly dividend history,2026-02-26 08:50:58,People also ask,350,3600,4500,2023-04-11,"Informational,Branded,Non-local",English,"114, 97, 94, 74, 114, 72, 74, 75, 146, 179, 185, 149, 109, 155, 401, 254, 249, 275, 624, 399, 201, 116, 13, 6",0
97,dividend etf list,us,35,250,1.10,,best dividend etfs,2026-03-06 06:34:49,"AI Overview,Thumbnail,People also ask,Top stories,Video preview",300,5600,5900,2016-07-22,"Informational,Commercial,Non-branded,Non-local",English,"260, 254, 251, 214, 263, 320, 251, 310, 309, 311, 311, 299, 301, 295, 220, 217, 325, 235, 226, 209, 261, 252, 277, 261","268, 271, 255, 257, 258, 248, 240, 245, 255, 260, 284, 269, 275"
98,msty etf dividend yield msty,us,,250,,,,,,300,,,2025-04-03,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 362, 518, 704, 1044, 368, 106, 20, 0, 2, 1",0
99,best dividend etf for long-term,us,31,250,1.80,,what is a dividend yield?,2026-03-01 15:14:14,"AI Overview,Thumbnail,Video preview,People also ask,Sitelinks,Discussions,Top stories",300,0,0,2020-03-22,"Informational,Non-branded,Non-local",English,"310, 309, 311, 363, 388, 393, 422, 425, 414, 405, 476, 327, 355, 328, 258, 468, 345, 248, 186, 170, 201, 201, 217, 182","201, 194, 213, 228, 212, 193, 186, 189, 201, 202, 218, 183, 202"
100,qdte etf dividend yield,us,,250,,,,,,250,,,2024-12-17,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 12, 99, 495, 1039, 237, 200, 272, 295, 145, 56, 38, 34, 30",35
101,best international dividend etf,us,5,250,1.40,1.81,international dividend etf,2026-02-09 09:25:04,"AI Overview,Video preview,Thumbnail,People also ask,Sitelinks,Top stories",300,700,700,2015-11-11,"Informational,Commercial,Non-branded,Non-local",English,"168, 137, 128, 94, 93, 117, 234, 571, 137, 145, 241, 211, 330, 326, 321, 216, 257, 177, 210, 172, 196, 264, 261, 237","251, 241, 237, 222, 228, 222, 233, 258, 236, 237, 271, 248, 262"
102,high dividend etf yield,us,,250,,,,,,250,,,2024-03-02,,,"3, 5, 1, 0, 13, 60, 5, 62, 70, 133, 201, 99, 103, 104, 226, 178, 238, 233, 226, 326, 353, 383, 350, 126",0
103,vanguard high dividend etf,us,22,250,0.40,0.74,vym,2026-02-17 20:27:49,"AI Overview,Video preview,Thumbnail,People also ask",450,40000,43000,2015-11-01,"Informational,Commercial,Branded,Non-local",English,"247, 199, 200, 171, 198, 183, 174, 211, 252, 1792, 474, 272, 348, 269, 195, 227, 198, 213, 186, 197, 173, 229, 256, 247","278, 248, 252, 219, 213, 202, 187, 209, 223, 493, 285, 252, 287"
104,dividend etf passive income investing,us,,250,,,,,,250,,,2025-05-08,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2730, 1, 5, 5, 0, 0, 0, 10, 14, 1",0
105,spdr portfolio s&p 500 high dividend etf,us,1,250,2.50,1.27,spyd stock,2026-02-23 18:39:25,"AI Overview,Thumbnail,Video preview,People also ask",350,1000,1200,2018-01-27,"Informational,Branded,Non-local",English,"292, 228, 188, 258, 321, 237, 232, 218, 222, 273, 273, 208, 287, 277, 243, 244, 354, 222, 180, 215, 151, 244, 284, 276","309, 266, 286, 314, 327, 309, 312, 310, 286, 288, 328, 320, 352"
106,best etf dividend,us,6,250,0.90,,best dividend etf,2026-02-18 23:23:50,"AI Overview,Thumbnail,Video preview,People also ask,Discussions,Top stories",350,4700,4800,2015-11-25,"Informational,Commercial,Non-branded,Non-local",English,"282, 242, 343, 528, 1104, 607, 594, 353, 208, 260, 301, 211, 224, 226, 225, 226, 252, 251, 198, 229, 203, 230, 247, 233","250, 242, 246, 261, 329, 270, 279, 239, 226, 237, 258, 244, 261"
107,btci etf dividend yield,us,,250,,,,,,300,,,2025-03-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 103, 366, 180, 131, 458, 765, 375, 162, 160, 257, 83",0
108,fidelity high dividend etf (fdvv),us,4,250,,,fdvv stock,2026-02-16 02:49:47,"AI Overview,People also ask,Discussions",250,1800,1800,2017-11-26,"Informational,Branded,Non-local",English,"7, 11, 11, 26, 24, 21, 10, 21, 7, 12, 14, 8, 10, 70, 229, 289, 236, 255, 296, 350, 196, 472, 414, 171",0
109,dividend etf stocks,us,16,250,1.00,,vym,2026-02-17 22:35:16,"AI Overview,Video preview,Thumbnail,People also ask,Sitelinks,Top stories",250,40000,43000,2018-11-14,"Informational,Non-branded,Non-local",English,"220, 179, 166, 125, 152, 151, 117, 556, 185, 564, 410, 201, 296, 285, 204, 195, 259, 215, 216, 205, 171, 249, 244, 208","229, 220, 212, 205, 199, 205, 188, 243, 203, 246, 251, 216, 236"
110,proshares s&p 500 dividend aristocrats etf,us,6,250,1.40,1.04,nobl,2026-02-28 19:09:16,"AI Overview,Thumbnail,Video preview,People also ask",400,14000,15000,2015-09-02,"Informational,Branded,Non-local",English,"207, 1067, 158, 174, 182, 181, 179, 177, 179, 186, 284, 211, 229, 301, 227, 214, 224, 224, 223, 221, 224, 231, 330, 258","276, 349, 276, 264, 275, 276, 275, 275, 278, 286, 386, 315, 334"
111,vanguard s&p 500 etf voo dividend yield,us,,250,,,,,,300,,,2025-03-12,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 806, 806, 282, 273, 498, 322, 50, 7, 10, 24, 33",0
112,schwab us dividend equity etf (schd),us,,250,,,,,,350,,,2017-01-06,,,"9, 11, 3, 6, 13, 19, 11, 25, 15, 36, 37, 23, 28, 256, 302, 284, 418, 175, 170, 176, 134, 145, 399, 442",0
113,schwab high dividend etf,us,26,250,0.15,0.73,schd,2026-02-28 18:07:01,"People also ask,Top stories,Thumbnail,Sitelinks,Video preview",250,161000,184000,2015-12-29,"Informational,Branded,Non-local",English,"396, 490, 296, 249, 298, 308, 204, 255, 257, 253, 356, 262, 367, 348, 242, 193, 247, 239, 202, 196, 180, 244, 250, 234","277, 266, 223, 208, 216, 212, 192, 195, 189, 195, 216, 203, 244"
114,voo dividend yield vanguard s&p 500 etf,us,,250,,,,,,250,,,2025-03-26,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 999, 1238, 351, 226, 183, 95, 0, 3, 0, 0, 0",1
115,blox etf dividend,us,,250,,,,,,300,,,2025-07-08,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 278, 564, 661, 462, 384, 366, 117",0
116,good dividend etf,us,27,250,1.30,,vym,2026-03-07 21:46:44,"AI Overview,Thumbnail,Video preview,People also ask,Discussions,Top stories",500,49000,53000,2015-12-30,"Informational,Commercial,Non-branded,Non-local",English,"218, 184, 201, 174, 177, 161, 155, 260, 350, 453, 437, 206, 228, 274, 207, 229, 256, 233, 231, 289, 195, 246, 227, 143","223, 222, 185, 201, 213, 199, 200, 240, 207, 254, 226, 142, 222"
117,ulty etf dividend,us,,250,0.60,,,,,350,,,2024-03-02,,,"29, 25, 45, 57, 152, 74, 119, 93, 47, 71, 48, 47, 44, 19, 70, 116, 592, 892, 510, 598, 208, 129, 17, 6",0
118,jepq etf dividend yield jepq,us,,200,,,,,,250,,,2025-06-09,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 243, 1555, 589, 3, 2, 4, 3, 0",0
119,msty etf ex-dividend date,us,,200,,,,,,200,,,2025-03-27,,,,
120,us dividend etf,us,48,200,2.00,,best dividend etf,2026-02-12 07:24:27,"People also ask,Video preview",600,3300,4000,2016-02-17,"Informational,Commercial,Non-branded,Non-local",English,,
121,best dividend etf 2026,us,,200,,,,,,200,,,2025-03-23,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 1, 152, 1674, 772",0
122,qqq etf dividend yield 2025,us,,200,,,,,,200,,,2025-03-22,,,,
123,schd etf dividend,us,16,200,1.40,,schd dividend,2026-02-14 18:56:33,"AI Overview,Thumbnail,Video preview,People also ask,Top stories",450,71000,90000,2017-09-11,"Informational,Branded,Non-local",English,"120, 75, 60, 83, 95, 98, 129, 298, 210, 221, 265, 175, 269, 222, 197, 251, 218, 214, 267, 236, 186, 175, 165, 150","155, 136, 124, 129, 114, 110, 110, 113, 98, 101, 97, 79, 92"
124,qqqi etf dividend yield qqqi,us,,200,,,,,,200,,,2025-04-26,,,,
125,voo etf dividend yield,us,,200,2.00,,,,,300,,,2019-11-04,"Informational,Branded,Non-local",English,"132, 83, 82, 59, 24, 36, 47, 48, 48, 696, 207, 27, 63, 206, 417, 199, 238, 253, 283, 185, 169, 136, 229, 218","230, 237, 260, 236, 240, 246, 250, 247, 250, 314, 284, 273, 286"
126,schd etf current dividend yield,us,,200,,,,,,250,,,2025-03-16,,,,
127,dividend king etf,us,31,200,1.00,,vym,2026-03-07 03:06:10,"AI Overview,Thumbnail,Video preview,People also ask,Sitelinks",300,49000,53000,2016-03-15,"Informational,Commercial,Non-branded,Non-local",English,"180, 176, 168, 142, 173, 227, 218, 213, 220, 253, 301, 204, 251, 245, 218, 197, 234, 243, 195, 213, 191, 226, 252, 191","218, 209, 198, 191, 222, 234, 200, 211, 204, 230, 257, 196, 224"
128,ishares core high dividend etf (hdv),us,,200,,,,,,250,,,2019-01-02,,,"7, 1, 8, 5, 6, 12, 4, 3, 7, 21, 16, 6, 11, 204, 688, 460, 83, 408, 167, 116, 119, 68, 102, 57",0
129,best dividend stocks etf,us,,200,,,,,,200,,,2017-06-12,"Informational,Commercial,Non-branded,Non-local",English,,
130,largest dividend etf,us,31,200,1.80,,highest dividend etf,2026-03-04 21:51:26,"AI Overview,Video preview,Thumbnail,People also ask,Sitelinks",200,13000,16000,2015-10-07,"Informational,Non-branded,Non-local",English,,
131,best vanguard dividend etf,us,17,200,0.07,,vym,2026-03-07 11:44:38,"AI Overview,Thumbnail,People also ask,Discussions,Video preview",200,49000,53000,2015-10-11,"Informational,Commercial,Branded,Non-local",English,"261, 197, 195, 721, 886, 738, 249, 228, 247, 293, 280, 278, 336, 285, 215, 156, 162, 134, 106, 141, 122, 172, 163, 135","150, 121, 124, 168, 180, 154, 101, 118, 126, 155, 146, 118, 132"
132,schwab dividend equity income etf,us,,200,,,,,,200,,,2025-07-01,,,,
133,spy etf dividend yield 2025,us,,200,,,,,,200,,,2025-03-10,,,,
134,what is a dividend etf,us,11,200,0.70,,dividend etf,2026-03-10 01:22:53,"AI Overview,Thumbnail,Video preview,People also ask,Top stories",250,2300,2400,2016-09-25,"Informational,Non-branded,Non-local",English,,
135,s&p dividend etf,us,54,200,1.20,,sdy stock price,2026-02-22 10:15:35,"AI Overview,Thumbnail,Video preview,People also ask",200,450,900,2015-11-23,"Informational,Commercial,Branded,Non-local",English,,
136,best dividend yield etf,us,29,200,1.30,,vym,2026-03-12 05:18:21,"AI Overview,Thumbnail,Video preview,People also ask,Discussions,Top stories",250,45000,50000,2017-04-18,"Informational,Commercial,Non-branded,Non-local",English,"54, 41, 41, 41, 49, 63, 59, 107, 118, 137, 123, 93, 408, 499, 416, 175, 230, 145, 100, 86, 67, 83, 78, 69","96, 100, 98, 79, 107, 85, 70, 75, 77, 79, 75, 66, 93"
137,dividend on etf,us,15,200,,,do etfs pay dividends,2026-02-16 14:30:05,"AI Overview,People also ask,Top stories,Thumbnail,Sitelinks,Video preview",200,2000,2300,2017-08-30,"Informational,Non-branded,Non-local",English,,
138,etf monthly dividend,us,20,200,1.30,,best monthly dividend stock,2026-02-25 22:41:57,"AI Overview,Thumbnail,Video preview,People also ask,Sitelinks,Top stories",300,0,0,2016-04-28,"Informational,Commercial,Non-branded,Non-local",English,"234, 197, 245, 204, 215, 212, 231, 348, 215, 240, 283, 185, 186, 155, 193, 188, 245, 202, 195, 201, 239, 188, 235, 215","212, 210, 217, 216, 224, 229, 208, 221, 201, 217, 244, 225, 222"
139,daily dividend etf,us,42,200,1.70,,monthly dividend etf,2026-02-21 03:49:39,"AI Overview,Thumbnail,People also ask,Sitelinks,Video preview",250,13000,16000,2015-12-04,"Informational,Non-branded,Non-local",English,,
140,ulty etf dividend yield 2025,us,,200,,,,,,200,,,2025-04-26,,,,
141,voo etf dividend yield 2025,us,,200,,,,,,250,,,2025-03-08,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 282, 598, 206, 215, 352, 451, 259, 25, 40, 50, 4",0
142,high dividend etf us,us,,200,,,,,,350,,,2020-03-23,"Informational,Commercial,Non-branded,Non-local",English,"11, 3, 5, 2, 4, 8, 5, 1, 7, 8, 11, 4, 8, 11, 21, 13, 29, 104, 520, 1451, 276, 17, 13, 21",0
143,gpiq etf dividend yield,us,,200,,,,,,200,,,2024-10-01,,,,
144,spdr portfolio s&p 500 high dividend etf (spyd),us,,200,,,,,,200,,,2017-10-17,,,,
145,rbc quant canadian dividend leaders etf yield,us,,200,,,,,,200,,,2025-06-18,,,,
146,ymax etf dividend,us,,200,,,,,,250,,,2024-01-18,,,,
147,cony etf dividend,us,2,200,0.60,,cony stock,2026-03-07 12:13:07,"AI Overview,Thumbnail,Video preview,People also ask",350,21000,23000,2023-09-03,"Informational,Branded,Non-local",English,,
148,bito etf dividend,us,51,200,0.40,,bito stock,2026-02-08 10:14:09,"People also ask,Sitelinks,Video preview",500,17000,25000,2021-10-19,"Informational,Branded,Non-local",English,"121, 124, 122, 171, 160, 195, 197, 314, 413, 383, 761, 367, 191, 156, 229, 220, 287, 284, 245, 217, 136, 166, 203, 148","143, 147, 155, 169, 163, 164, 155, 163, 160, 163, 200, 145, 140"
149,schd schwab u.s. dividend equity etf,us,,200,,,,,,250,,,2023-09-20,,,,
150,dividend etf calculator,us,10,200,1.40,,dividend calculator,2026-03-11 12:26:33,"Sitelinks,People also ask,Video preview",250,17000,20000,2018-08-30,"Informational,Non-branded,Non-local",English,,
151,schwab etf dividend,us,20,200,0.25,,schd dividend,2026-02-05 18:31:26,"AI Overview,Thumbnail,People also ask,Video preview",250,69000,83000,2016-03-18,"Informational,Branded,Non-local",English,,
152,schd dividend etf,us,,200,,,,,,250,,,2019-01-18,,,,
153,schd dividend growth etf,us,,200,0.70,,,,,200,,,2024-10-19,,,"0, 0, 0, 0, 0, 0, 0, 1333, 19, 10, 8, 18, 9, 53, 10, 68, 32, 31, 1910, 99, 38, 255, 8, 3",0
154,high-dividend etf,us,,200,,,,,,200,,,2018-05-22,,,"0, 0, 0, 0, 0, 1, 4, 102, 119, 146, 188, 104, 155, 195, 266, 209, 284, 271, 286, 326, 297, 140, 82, 57",0
155,highest monthly dividend etf,us,17,200,0.70,,highest dividend etf,2026-03-05 08:05:48,"AI Overview,Video preview,Thumbnail,People also ask,Sitelinks",200,13000,16000,2015-11-28,"Informational,Non-branded,Non-local",English,,
156,schd etf alternative dividend growth strategy,us,,200,,,,,,200,,,2025-07-03,,,,
157,best dividend paying etf,us,29,200,0.90,,if it were,2026-02-08 12:29:00,"AI Overview,People also ask,Discussions,Video preview",350,0,0,2016-11-20,"Informational,Commercial,Non-branded,Non-local",English,"218, 182, 245, 403, 806, 464, 433, 279, 159, 215, 254, 172, 192, 206, 200, 207, 246, 240, 206, 231, 189, 206, 217, 200","207, 208, 210, 223, 268, 228, 215, 202, 190, 201, 212, 195, 202"
158,gold dividend etf,us,23,200,1.60,,gold covered call etf,2026-02-07 02:19:40,"AI Overview,Thumbnail,Sitelinks,People also ask,Top stories,Video preview",250,450,450,2016-07-26,"Informational,Commercial,Non-branded,Non-local",English,,
159,gold etf with dividend,us,9,200,2.00,,gold etf with dividend,2026-02-06 11:07:18,"AI Overview,Thumbnail,Sitelinks,People also ask,Discussions,Video preview",200,100,150,2015-10-06,"Informational,Commercial,Non-branded,Non-local",English,,
160,td q canadian dividend etf yield,us,,200,,,,,,200,,,2025-06-12,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 721, 506, 112, 95, 43, 15, 395, 398",0
161,ishares emerging markets dividend etf,us,2,200,1.40,,dvye,2026-02-23 19:46:26,"Sitelinks,People also ask",800,900,900,2016-11-20,"Informational,Branded,Non-local",English,"52, 43, 33, 42, 34, 21, 32, 33, 41, 43, 43, 41, 53, 33, 27, 32, 33, 35, 43, 56, 2050, 116, 66, 73","57, 57, 49, 42, 43, 43, 44, 41, 1025, 59, 61, 68, 53"
162,best dividend etf 2024,us,31,200,1.00,,best dividend etf,2026-03-10 01:24:34,"AI Overview,Video preview,Thumbnail,People also ask,Sitelinks",200,2700,3900,2023-11-27,"Informational,Commercial,Non-branded,Non-local",English,,
163,best performing dividend etf,us,35,150,1.90,,dividend etf,2025-11-14 13:16:52,"People also ask,Sitelinks,Discussions,Video preview",200,9700,10000,2016-01-13,"Informational,Commercial,Non-branded,Non-local",English,,
