#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (03-2024 - 02-2026),SV Forecasting trend (03-2026 - 03-2027)
132,best free options screener,us,6,60,2.00,,free options screener,2026-01-06 11:09:33,"AI Overview,Thumbnail,Sitelinks,People also ask,Discussions",80,80,80,2017-03-14,"Informational,Non-branded,Non-local",English,,
133,options list,us,16,60,2.00,,option chain,2025-12-26 13:11:01,"Sitelinks,People also ask",150,5100,7300,2015-09-11,"Informational,Non-branded,Non-local",English,,
134,options trade simulator,us,22,60,0.00,,day trading simulator,2026-03-11 13:07:56,Sitelinks,90,11000,17000,2015-12-25,"Informational,Non-branded,Non-local",English,,
135,vps hosting options comparison,us,,60,,,,,,80,,,2025-06-25,,,,
136,hinge prompt options list,us,,60,,,,,,60,,,2025-04-11,,,,
137,vin decoder options,us,81,60,0.40,1.18,vin decoder,2025-12-30 23:54:18,Sitelinks,100,506000,639000,2015-09-14,"Informational,Non-branded,Non-local",English,"60, 56, 60, 63, 72, 69, 69, 62, 70, 75, 63, 61, 58, 53, 57, 60, 69, 66, 66, 59, 68, 73, 60, 59","55, 51, 55, 58, 67, 64, 64, 57, 65, 70, 58, 56, 53"
138,subway options list,us,0,60,,,subway bread,2026-01-04 18:33:37,"AI Overview,Thumbnail,Sitelinks,People also ask",60,16000,20000,2019-05-27,"Informational,Branded,Non-local",English,,
139,birth control options chart,us,30,60,0.90,1.36,birth control effectiveness chart,2025-11-25 23:42:19,Thumbnail,70,1600,2000,2015-09-11,"Informational,Non-branded,Non-local",English,"68, 82, 70, 54, 84, 71, 70, 73, 88, 68, 82, 82, 70, 69, 73, 55, 86, 60, 56, 57, 46, 47, 60, 60","54, 52, 49, 48, 57, 55, 50, 53, 50, 49, 60, 59, 54"
140,options payout calculator,us,37,60,2.00,,options profit calculator,2026-01-22 17:29:42,"Sitelinks,Bottom ads,Paid sitelinks",80,65000,78000,2017-10-29,"Informational,Non-branded,Non-local",English,,
141,bmw vin decoder showing options,us,41,60,,,bmw vin decoder,2026-01-03 17:57:17,"AI Overview,Thumbnail,Sitelinks,People also ask",80,19000,85000,2019-06-09,"Informational,Branded,Non-local",English,,
142,dhcp options list,us,6,60,,,dhcp options,2025-12-30 03:25:57,"AI Overview,Sitelinks,People also ask",150,250,400,2016-05-01,"Informational,Non-branded,Non-local",English,,
143,pension payout options calculator,us,,60,,,,,,60,,,2016-12-16,"Informational,Non-branded,Non-local",English,,
144,cboe most active equity options list,us,,60,,,,,,60,,,2025-08-09,,,,
145,plan 2 vs plan 3 retirement options comparison,us,,60,,,,,,100,,,2025-12-17,,,,
146,fast food family meal options comparison 2025,us,,60,,,,,,60,,,2025-06-30,,,,
147,best options profit calculator free,us,,60,,,,,,90,,,2024-03-23,,,,
148,luxury handbags customization options comparison,us,,60,,,,,,60,,,2025-12-16,,,,
149,options volume tracker,us,9,60,1.60,,options volume,2025-12-03 15:33:52,Sitelinks,70,450,500,2019-01-30,"Informational,Non-branded,Non-local",English,"52, 53, 65, 63, 62, 53, 33, 42, 75, 42, 92, 41, 51, 79, 65, 39, 47, 38, 56, 99, 56, 54, 70, 80","79, 77, 62, 70, 66, 64, 57, 61, 69, 67, 76, 86, 85"
150,chart options,us,19,60,1.90,,options chart,2025-12-24 08:43:24,"Sitelinks,Top stories,Thumbnail",150,2400,3000,2016-02-04,"Informational,Non-branded,Non-local",English,,
151,list of options that expire daily,us,3,60,,,stocks with daily options,2025-11-23 14:01:18,"AI Overview,Thumbnail,Sitelinks,People also ask",90,40,40,2023-02-16,"Informational,Non-branded,Non-local",English,,
152,options greeks calculator,us,33,60,,,options calculator,2026-02-28 19:46:34,People also ask,100,13000,18000,2017-03-12,"Informational,Non-branded,Non-local",English,,
153,bmw vin decoder options,us,58,60,0.03,1.42,bmw vin decoder,2025-11-26 12:23:05,Sitelinks,100,21000,90000,2015-09-10,"Informational,Branded,Non-local",English,"117, 118, 119, 110, 102, 98, 104, 103, 86, 79, 99, 73, 74, 79, 64, 61, 55, 43, 54, 52, 51, 53, 70, 65","66, 61, 57, 58, 65, 70, 68, 61, 53, 57, 69, 65, 65"
154,cricut maker 4 color options,us,,50,,,,,,60,,,2025-04-27,,,,
155,call options profit calculator,us,15,50,1.80,,options calculator,2026-03-06 14:57:31,People also ask,60,11000,13000,2017-04-26,"Informational,Non-branded,Non-local",English,,
156,list of career options,us,26,50,0.50,,occupations,2026-01-05 12:28:18,People also ask,100,20000,23000,2015-12-15,"Informational,Non-branded,Non-local",English,,
157,options payoff calculator,us,47,50,2.50,,options profit calculator,2026-03-09 04:18:23,,100,67000,80000,2016-03-08,"Informational,Non-branded,Non-local",English,,
158,profit options calculator,us,36,50,1.90,,options profit calculator,2026-02-19 19:01:49,Sitelinks,100,66000,80000,2015-10-28,"Informational,Non-branded,Non-local",English,,
159,options breakeven calculator,us,25,50,,,options profit calculator,2026-01-31 05:02:48,Sitelinks,60,65000,79000,2017-03-15,"Informational,Non-branded,Non-local",English,,
160,stock options value calculator,us,24,50,1.30,,stock options calculator,2026-02-28 01:08:32,Sitelinks,60,700,700,2017-02-11,"Informational,Non-branded,Non-local",English,,
161,best logo generator with branding options,us,,50,,,,,,70,,,2025-08-02,,,,
162,firewall-cmd stand-alone options list,us,,50,,,,,,50,,,2025-08-18,,,,
163,linkedin company page industry options list,us,,50,,,,,,50,,,2025-04-23,,,,
164,blue choice options provider finder,us,20,50,1.10,,bcbs provider finder,2026-01-07 06:17:26,"People also ask,Sitelinks",50,8000,8000,2020-01-10,"Informational,Branded,Non-local",English,,
165,land rover vin decoder options,us,,50,,,,,,70,,,2015-09-02,"Informational,Branded,Non-local",English,,
166,generator options,us,20,50,0.45,,generac generators,2025-12-29 13:06:33,"AI Overview,Thumbnail,Sitelinks,People also ask,Discussions",70,66000,75000,2018-03-16,"Informational,Commercial,Non-branded,Non-local",English,,
167,options calculator barchart,us,,50,,,,,,60,,,2024-08-13,,,,
168,citation generator with export options,us,,50,,,,,,50,,,2025-07-11,,,,
169,table comparison price options presented,us,,50,,,,,,150,,,2025-12-16,,,,
170,options profitability calculator,us,38,50,0.00,,options profit calculator,2026-02-26 11:01:02,Sitelinks,70,66000,80000,2017-05-10,"Informational,Non-branded,Non-local",English,,
171,list of european style options,us,1,50,2.50,,european style options list,2025-12-30 11:24:38,"AI Overview,Thumbnail,People also ask",70,20,30,2015-11-20,"Informational,Non-branded,Non-local",English,,
172,options builder,us,9,50,1.30,,optionstrat,2026-03-08 09:15:14,"Sitelinks,Video preview",100,11000,17000,2018-01-06,"Informational,Non-branded,Non-local",English,,
173,list of options,us,10,50,1.00,,list of options crossword clue,2026-01-03 19:19:02,"People also ask,Sitelinks",90,70,70,2016-02-12,"Informational,Non-branded,Non-local",English,,
174,list of etfs with weekly options,us,,50,,,,,,50,,,2016-06-30,,,,
175,options trading simulator app,us,2,50,,,options trading simulator,2026-03-10 22:26:58,"Sitelinks,Discussions,People also ask",60,250,250,2016-11-01,"Informational,Non-branded,Non-local",English,,
176,options profit and loss calculator,us,38,50,3.00,,options profit calculator,2026-03-02 20:50:45,"Sitelinks,People also ask",60,66000,80000,2017-02-12,"Informational,Non-branded,Non-local",English,,
177,home builder with land options,us,,50,,,,,,50,,,2025-05-08,,,,
178,options price chart,us,12,50,1.80,,options chart,2026-02-22 09:33:29,"Sitelinks,People also ask,Bottom ads,Paid sitelinks",90,2500,3100,2015-09-22,"Informational,Non-branded,Non-local",English,,
179,best loan options comparison criteria,us,,50,,,,,,50,,,2025-09-30,,,,
180,free options calculator,us,43,50,1.40,,options profit calculator,2026-03-04 05:18:48,"Sitelinks,People also ask",60,66000,80000,2016-03-16,"Informational,Non-branded,Non-local",English,,
181,stock options tax calculator,us,3,50,2.00,,stock option tax calculator,2026-03-02 11:52:18,"Sitelinks,People also ask",70,150,150,2016-02-14,"Informational,Non-branded,Non-local",English,,
182,car refinancing options calculator,us,,50,,,,,,50,,,2025-08-16,,,,
183,cash settled options list,us,0,50,3.00,,cash settled options list,2026-01-07 23:32:58,"AI Overview,Thumbnail,People also ask,Sitelinks",60,50,50,2017-01-11,"Informational,Non-branded,Non-local",English,,
184,klarna payment options features comparison,us,,50,,,,,,80,,,2025-12-17,,,,
185,what is an options market maker,us,,50,,,,,,50,,,2017-01-08,"Informational,Non-branded,Non-local",English,,
186,smartwatch customization options comparison usa,us,,50,,,,,,50,,,2025-06-08,,,,
187,futures options calculator,us,60,50,1.80,,options profit calculator,2026-02-28 16:54:32,Sitelinks,60,66000,80000,2016-11-03,"Informational,Non-branded,Non-local",English,,
188,list the available webflow localization options,us,,50,,,,,,50,,,2025-08-04,,,,
189,linkedin targeting options list,us,2,50,16.00,,linkedin targeting,2025-11-25 06:03:20,"AI Overview,Thumbnail,Sitelinks,People also ask",90,600,800,2020-01-13,"Informational,Branded,Non-local",English,,
190,paper trading options simulator,us,41,50,7.00,,paper trading simulator,2025-11-25 16:43:37,"Top stories,Thumbnail,Sitelinks",60,13000,20000,2020-02-05,"Informational,Non-branded,Non-local",English,,
191,luxury tote bags customization options comparison,us,,50,,,,,,50,,,2025-12-16,,,,
192,installment payment options comparison,us,,50,,,,,,50,,,2025-08-08,,,,
193,vehicle refinance options calculator,us,,40,,,,,,40,,,2025-08-16,,,,
194,options volatility screener,us,,40,1.60,,,,,40,,,2015-11-22,"Informational,Non-branded,Non-local",English,,
195,google sheets options tracker,us,0,40,0.80,,options tracker spreadsheet,2026-03-02 11:45:16,"Sitelinks,People also ask",50,70,70,2018-06-10,"Informational,Branded,Non-local",English,,
196,trading options simulator,us,3,40,0.00,,day trading simulator,2026-03-11 16:38:48,"Sitelinks,People also ask",50,11000,17000,2016-03-09,"Informational,Non-branded,Non-local",English,,
197,tradingview options chart,us,0,40,1.60,,options charts,2025-12-21 22:50:48,People also ask,100,350,400,2020-02-06,"Informational,Branded,Non-local",English,,
198,cost comparison of epinephrine delivery options,us,,40,,,,,,40,,,2025-06-10,,,,
199,ach vs direct deposit payment options comparison,us,,40,,,,,,40,,,2025-06-28,,,,
200,options time decay chart,us,4,40,1.30,,theta decay,2025-11-18 08:07:35,"People also ask,Sitelinks",60,300,500,2016-04-23,"Informational,Non-branded,Non-local",English,,
201,options tracker free,us,,40,,,,,,40,,,2021-07-15,,,,
202,managed hosting options comparison,us,,40,,,,,,40,,,2025-08-06,,,,
203,list of index options,us,5,40,1.70,,list of index options,2025-11-26 05:51:32,"AI Overview,Thumbnail,People also ask,Sitelinks",40,30,30,2015-11-08,"Informational,Non-branded,Non-local",English,,
204,budget junk removal options quality comparison,us,,40,,,,,,40,,,2025-08-11,,,,
205,profit calculator options,us,22,40,,,options profit calculator,2026-01-06 22:17:44,Sitelinks,80,72000,85000,2016-04-29,"Informational,Non-branded,Non-local",English,,
206,cancer treatment options list,us,,40,,,,,,40,,,2015-09-13,"Informational,Non-branded,Non-local",English,,
207,porsche options decoder,us,,40,,,,,,40,,,2017-02-04,"Informational,Branded,Non-local",English,,
208,options greeks chart,us,,40,,,,,,60,,,2017-10-29,"Informational,Non-branded,Non-local",English,,
209,options premium screener,us,15,40,1.50,,options screener,2026-03-04 14:07:48,"Sitelinks,Video preview",40,400,450,2015-10-16,"Informational,Non-branded,Non-local",English,,
210,wordle options calculator,us,31,40,,,wordle calculator,2026-02-01 23:14:51,"Video preview,People also ask",50,7200,16000,2022-02-25,"Informational,Branded,Non-local",English,,
211,thinkorswim options screener,us,,40,3.00,,,,,40,,,2018-04-24,"Informational,Navigational,Branded,Non-local",English,,
212,free options tracker spreadsheet excel,us,0,40,0.70,,options tracking spreadsheet,2026-03-14 18:56:57,"AI Overview,Video preview,Thumbnail,Sitelinks",40,150,150,2021-11-26,"Informational,Branded,Non-local",English,,
213,spinner options,us,81,40,,,spin the wheel,2025-12-22 09:20:50,Sitelinks,60,327000,735000,2016-10-17,"Informational,Non-branded,Non-local",English,,
214,apollo.io industry filter options list,us,,40,,,,,,40,,,2025-04-10,,,,
215,thc hydra options -l username list,us,,40,,,,,,40,,,2025-12-18,,,,
216,market maker options,us,,40,,,,,,50,,,2018-10-09,"Informational,Non-branded,Non-local",English,,
217,free pdf editor options,us,,40,,,,,,50,,,2025-04-22,,,,
218,covered call options screener,us,,40,,,,,,40,,,2015-11-24,"Informational,Non-branded,Non-local",English,,
219,options estimator,us,51,40,1.60,,options profit calculator,2026-03-03 14:25:21,Sitelinks,40,66000,80000,2018-08-04,"Informational,Non-branded,Non-local",English,,
220,options risk calculator,us,42,40,2.50,,options profit calculator,2026-02-25 00:49:50,Sitelinks,60,66000,80000,2016-09-24,"Informational,Non-branded,Non-local",English,,
221,facebook targeting options list,us,22,40,2.50,,facebook target audience list,2025-12-21 20:46:57,Sitelinks,70,150,150,2016-03-01,"Informational,Commercial,Branded,Non-local",English,"64, 48, 48, 52, 48, 50, 45, 38, 37, 32, 52, 51, 54, 39, 39, 43, 39, 41, 36, 29, 29, 24, 44, 43","46, 31, 31, 35, 32, 34, 29, 22, 22, 17, 37, 36, 40"
222,best options flow scanner,us,19,40,1.40,,best options flow scanner,2025-12-26 00:11:37,"Top ads,Paid sitelinks,AI Overview,Thumbnail,Sitelinks,Discussions,People also ask,Bottom ads",60,20,20,2020-06-21,"Informational,Commercial,Non-branded,Non-local",English,,
223,capcut text to speech voice options list,us,,40,,,,,,40,,,2025-04-19,,,,
224,stock options screener free,us,,40,,,,,,40,,,2015-12-04,"Informational,Non-branded,Non-local",English,,
225,car refinance options calculator,us,,40,,,,,,40,,,2025-08-16,,,,
226,implied volatility options screener,us,21,40,1.30,,high iv stocks,2025-12-30 07:37:06,"Sitelinks,People also ask",40,1900,2100,2018-04-24,"Informational,Non-branded,Non-local",English,,
227,logo maker with most customization options 2025,us,,40,,,,,,40,,,2025-07-14,,,,
228,scanner options,us,5,40,1.50,,best flatbed scanner,2026-02-19 00:37:30,"Shopping,Thumbnail,People also ask,Sitelinks,Discussions,Top stories",80,3500,4800,2016-02-28,"Informational,Commercial,Non-branded,Non-local",English,,
229,top website builder options 2025,us,,40,,,,,,40,,,2025-06-14,,,,
230,medicare options chart,us,,40,0.00,,,,,40,,,2018-02-15,,,,
231,options trading tracker excel,us,,40,,,,,,50,,,2022-04-25,,,,
232,options trade tracker,us,11,40,2.00,,how to track option trades,2026-01-26 13:54:02,"Sitelinks,Discussions,People also ask",50,250,250,2016-03-31,"Informational,Non-branded,Non-local",English,,
233,options profit calculator excel,us,0,40,1.30,,option profit calculator excel,2026-01-07 23:41:49,"AI Overview,Thumbnail,Sitelinks",40,40,50,2015-09-15,"Informational,Branded,Non-local",English,,
234,weekly options list,us,5,40,0.40,0.94,weekly options,2025-12-31 03:29:02,"Sitelinks,People also ask",80,250,250,2015-09-01,"Informational,Non-branded,Non-local",English,"38, 26, 32, 29, 31, 38, 38, 46, 24, 25, 29, 26, 23, 31, 38, 36, 40, 35, 35, 53, 45, 40, 27, 30","31, 28, 29, 27, 27, 28, 24, 24, 21, 21, 26, 29, 30"
235,website builder options,us,62,40,6.00,,top website builders,2026-01-05 08:06:03,"AI Overview,Thumbnail,Top ads,Sitelinks,Discussions,People also ask,Bottom ads,Paid sitelinks",50,9600,18000,2016-03-21,"Informational,Commercial,Non-branded,Non-local",English,,
236,secondary list of options crossword,us,,40,,,,,,40,,,2016-04-07,,,,
237,best options trading simulator,us,10,40,,,option trading simulator,2025-12-24 18:52:22,"AI Overview,Thumbnail,Sitelinks,Discussions",50,1000,1100,2017-01-06,"Informational,Non-branded,Non-local",English,,
238,bad credit refinance options calculator,us,,40,,,,,,40,,,2025-08-17,,,,
239,high iv options screener,us,11,40,1.30,,high iv stocks,2026-02-22 14:36:44,"Sitelinks,Video preview,People also ask",80,1700,1900,2016-07-21,"Informational,Non-branded,Non-local",English,,
240,how to read options chart,us,1,40,0.80,,how to read option chain,2026-03-14 23:12:28,"AI Overview,Video preview,Thumbnail,Sitelinks,People also ask,Discussions",70,60,60,2016-03-21,"Informational,Non-branded,Non-local",English,,
241,robinhood options calculator,us,4,40,1.00,,robinhood paper trading,2026-01-21 06:04:47,"Sitelinks,People also ask",40,600,600,2019-02-27,"Informational,Branded,Non-local",English,,
242,options paper trading simulator,us,34,40,9.00,,options trading simulator,2026-01-04 20:32:06,"Sitelinks,Discussions",40,1200,1300,2021-10-12,"Informational,Non-branded,Non-local",English,,
243,gold investment options comparison,us,,40,,,,,,80,,,2025-03-04,,,,
244,spy options calculator,us,24,40,2.00,,options profit calculator,2026-03-02 23:35:32,Sitelinks,50,66000,80000,2015-12-17,"Informational,Branded,Non-local",English,,
245,stocks with weekly options list,us,,40,,,,,,40,,,2016-04-08,"Informational,Non-branded,Non-local",English,,
246,cs2 launch options list,us,,40,,,,,,60,,,2023-10-04,,,,
247,procedure options list,us,,40,,,,,,40,,,2025-08-29,,,,
248,options trading profit calculator,us,36,40,1.80,,options profit calculator,2026-03-05 21:24:53,"Sitelinks,People also ask",70,67000,80000,2016-04-29,"Informational,Non-branded,Non-local",English,,
249,exterior colour chart volvo xc40 color options,us,,40,,,,,,150,,,2021-12-29,,,,
250,spy options chart,us,10,40,1.50,,spy put call ratio,2026-02-26 18:32:04,,50,350,400,2016-10-12,"Informational,Branded,Non-local",English,,
251,fast-food family meal options comparison,us,,40,,,,,,40,,,2025-03-10,,,,
252,men's designer necklaces with pendant options,us,,40,,,,,,50,,,2025-09-02,,,,
253,options chart calculator,us,48,40,1.70,,options profit calculator,2026-02-25 14:53:47,Sitelinks,70,66000,80000,2020-03-06,"Informational,Non-branded,Non-local",English,,
254,vin decoder for options,us,81,40,0.40,,vin decoder,2026-01-01 21:09:03,"Sitelinks,AI Overview",40,508000,639000,2016-04-05,"Informational,Non-branded,Non-local",English,,
255,weekly options stock list,us,,40,,,,,,40,,,2018-03-08,"Informational,Non-branded,Non-local",English,,
256,options stock screener,us,21,40,1.50,,options screener,2026-03-07 22:06:23,"Sitelinks,Top stories,Thumbnail",50,200,200,2016-04-29,"Informational,Non-branded,Non-local",English,,
257,alexa voice options list,us,,40,,,,,,50,,,2024-01-07,,,,
258,implied volatility options chart,us,24,40,1.30,,high iv stocks,2026-01-24 07:25:56,"People also ask,Sitelinks",50,1800,2000,2016-02-14,"Informational,Non-branded,Non-local",English,,
